 ROUTE_INDEX, ADDRESS, TIME_1, TIME_2,TIME_3, DATETIME, DESTINY
16,et-3-3-0.pe1.rsby.nsw.aarnet.net.au (113.197.15.156),513.472 ms,509.402 ms,600.207 ms,2020/09/28T18:21:49,www.adelaide.edu.au
17,xe-1-1-0.pe1.eskp.nsw.aarnet.net.au (113.197.15.199),400.369 ms,403.958 ms,515.868 ms,2020/09/28T18:21:49,www.adelaide.edu.au
18,et-5-3-0.pe1.wmlb.vic.aarnet.net.au (113.197.15.9),412.471 ms,,480.570 ms,2020/09/28T18:21:49,www.adelaide.edu.au
19,et-0-3-0.pe1.adel.sa.aarnet.net.au (113.197.15.29),511.115 ms,601.872 ms,406.457 ms,2020/09/28T18:21:49,www.adelaide.edu.au
20,adelaide.vlan244.xe-5-0-4.pe1.adel.sa.aarnet.net.au (138.44.192.93),617.112 ms,512.007 ms,611.481 ms,2020/09/28T18:21:49,www.adelaide.edu.au
21,192.43.227.18,513.908 ms,482.219 ms,508.996 ms,2020/09/28T18:21:49,www.adelaide.edu.au
22,129.127.254.189,515.038 ms,516.208 ms,400.181 ms,2020/09/28T18:21:49,www.adelaide.edu.au
23,129.127.155.145,517.244 ms,619.939 ms,400.174 ms,2020/09/28T18:21:49,www.adelaide.edu.au
24,online-media.adelaide.edu.au (129.127.149.1),400.845 ms,404.108 ms, ,2020/09/28T18:21:49,www.adelaide.edu.au
 1,192.168.0.1,11.389 ms,7.164 ms,3.895 ms,2020/09/28T18:22:33,www.adelaide.edu.au
 2,b123c401.virtua.com.br (177.35.196.1),27.947 ms,27.926 ms,32.945 ms,2020/09/28T18:22:33,www.adelaide.edu.au
 3,bd07605a.virtua.com.br (189.7.96.90),14.226 ms,15.094 ms,17.001 ms,2020/09/28T18:22:33,www.adelaide.edu.au
 4,embratel-t0-0-0-0-4004-uacc01.bhe.embratel.net.br (189.52.252.133),35.103 ms,31.406 ms,31.949 ms,2020/09/28T18:22:33,www.adelaide.edu.au
 6,ebt-p1-2-4-core01.bhe.embratel.net.br (200.244.24.3),45.009 ms,32.311 ms,40.914 ms,2020/09/28T18:22:33,www.adelaide.edu.au
 7,ebt-b1311-tcore01.rjo.embratel.net.br (200.244.212.130),31.952 ms,38.186 ms,31.976 ms,2020/09/28T18:22:33,www.adelaide.edu.au
 8,ebt-h0-1-0-1-agg03.rjo.embratel.net.br (200.244.18.10),34.983 ms,32.477 ms,33.700 ms,2020/09/28T18:22:33,www.adelaide.edu.au
 9,ideint-riojan-alexandremck-4-tge1-0-0.uninet.net.mx (187.174.64.2),139.300 ms,142.084 ms,139.203 ms,2020/09/28T18:22:33,www.adelaide.edu.au
11,te0-0-0-18.br04.mia02.pccwbtn.net (63.218.113.33),148.908 ms,144.225 ms,143.231 ms,2020/09/28T18:22:33,www.adelaide.edu.au
12,tenge0-3-0-2.br03.lax05.pccwbtn.net (63.223.43.102),345.797 ms,301.937 ms,283.879 ms,2020/09/28T18:22:33,www.adelaide.edu.au
13,tenge0-3-0-2.br03.lax05.pccwbtn.net (63.223.43.102),216.214 ms,319.420 ms,410.683 ms,2020/09/28T18:22:33,www.adelaide.edu.au
15,xe-0-2-1.pe1.alxd.nsw.aarnet.net.au (202.158.194.172),519.798 ms,414.528 ms,414.520 ms,2020/09/28T18:22:33,www.adelaide.edu.au
16,et-3-3-0.pe1.rsby.nsw.aarnet.net.au (113.197.15.156),417.427 ms,425.683 ms,416.447 ms,2020/09/28T18:22:33,www.adelaide.edu.au
17,xe-1-1-0.pe1.eskp.nsw.aarnet.net.au (113.197.15.199),415.049 ms,568.025 ms,614.637 ms,2020/09/28T18:22:33,www.adelaide.edu.au
18,et-5-3-0.pe1.wmlb.vic.aarnet.net.au (113.197.15.9),416.041 ms,504.749 ms,415.304 ms,2020/09/28T18:22:33,www.adelaide.edu.au
19,et-0-3-0.pe1.adel.sa.aarnet.net.au (113.197.15.29),419.194 ms,525.718 ms,421.345 ms,2020/09/28T18:22:33,www.adelaide.edu.au
20,adelaide.vlan244.xe-5-0-4.pe1.adel.sa.aarnet.net.au (138.44.192.93),416.972 ms,458.646 ms,427.265 ms,2020/09/28T18:22:33,www.adelaide.edu.au
21,192.43.227.18,416.896 ms,416.932 ms,475.996 ms,2020/09/28T18:22:33,www.adelaide.edu.au
22,129.127.254.189,794.049 ms,422.667 ms,422.014 ms,2020/09/28T18:22:33,www.adelaide.edu.au
23,129.127.155.145,416.571 ms,503.410 ms,416.000 ms,2020/09/28T18:22:33,www.adelaide.edu.au
24,online-media.adelaide.edu.au (129.127.149.1),417.323 ms,424.065 ms,423.045 ms,2020/09/28T18:22:33,www.adelaide.edu.au
 1,192.168.0.1,2.605 ms,2.752 ms,6.956 ms,2020/09/28T18:23:18,www.adelaide.edu.au
 2,b123c401.virtua.com.br (177.35.196.1),30.055 ms,26.017 ms,29.999 ms,2020/09/28T18:23:18,www.adelaide.edu.au
 3,bd07605a.virtua.com.br (189.7.96.90),15.061 ms,15.214 ms,14.918 ms,2020/09/28T18:23:18,www.adelaide.edu.au
 4,embratel-t0-0-0-0-4004-uacc01.bhe.embratel.net.br (189.52.252.133),33.418 ms,35.760 ms,35.197 ms,2020/09/28T18:23:18,www.adelaide.edu.au
 6,ebt-p3-2-4-core01.bhe.embratel.net.br (200.244.24.41),40.171 ms,31.334 ms,32.270 ms,2020/09/28T18:23:18,www.adelaide.edu.au
 7,ebt-b1311-tcore01.rjo.embratel.net.br (200.244.212.130),45.929 ms,39.359 ms,39.962 ms,2020/09/28T18:23:18,www.adelaide.edu.au
 8,ebt-h0-3-1-1-agg03.rjo.embratel.net.br (200.244.18.62),35.280 ms,41.747 ms,33.879 ms,2020/09/28T18:23:18,www.adelaide.edu.au
 9,ideint-riojan-alexandremck-4-tge1-0-0.uninet.net.mx (187.174.64.2),139.518 ms,140.999 ms,141.763 ms,2020/09/28T18:23:18,www.adelaide.edu.au
11,te0-0-0-18.br04.mia02.pccwbtn.net (63.218.113.33),148.209 ms,141.256 ms,140.045 ms,2020/09/28T18:23:18,www.adelaide.edu.au
12,tenge0-3-0-2.br03.lax05.pccwbtn.net (63.223.43.102),200.387 ms,204.800 ms,200.023 ms,2020/09/28T18:23:18,www.adelaide.edu.au
13,tenge0-3-0-8.br03.lax05.pccwbtn.net (63.223.43.110),198.956 ms,198.867 ms,199.432 ms,2020/09/28T18:23:18,www.adelaide.edu.au
15,xe-0-2-1.pe1.alxd.nsw.aarnet.net.au (202.158.194.172),507.242 ms,512.422 ms,409.768 ms,2020/09/28T18:23:18,www.adelaide.edu.au
16,et-3-3-0.pe1.rsby.nsw.aarnet.net.au (113.197.15.156),401.614 ms,418.070 ms,612.803 ms,2020/09/28T18:23:18,www.adelaide.edu.au
17,xe-1-1-0.pe1.eskp.nsw.aarnet.net.au (113.197.15.199),409.541 ms,509.556 ms,407.537 ms,2020/09/28T18:23:18,www.adelaide.edu.au
18,et-5-3-0.pe1.wmlb.vic.aarnet.net.au (113.197.15.9),618.163 ms,508.485 ms,402.293 ms,2020/09/28T18:23:18,www.adelaide.edu.au
19,et-0-3-0.pe1.adel.sa.aarnet.net.au (113.197.15.29),420.297 ms,515.023 ms,711.457 ms,2020/09/28T18:23:18,www.adelaide.edu.au
20,adelaide.vlan244.xe-5-0-4.pe1.adel.sa.aarnet.net.au (138.44.192.93),401.201 ms,416.589 ms,514.861 ms,2020/09/28T18:23:18,www.adelaide.edu.au
21,192.43.227.18,400.488 ms,407.285 ms,494.348 ms,2020/09/28T18:23:18,www.adelaide.edu.au
22,129.127.254.189,399.541 ms,523.629 ms,403.109 ms,2020/09/28T18:23:18,www.adelaide.edu.au
23,129.127.155.145,518.187 ms,816.172 ms,511.631 ms,2020/09/28T18:23:18,www.adelaide.edu.au
24,online-media.adelaide.edu.au (129.127.149.1),402.323 ms,409.039 ms,412.917 ms,2020/09/28T18:23:18,www.adelaide.edu.au
 1,192.168.0.1,3.231 ms,2.729 ms,2.921 ms,2020/09/28T18:23:53,www.adelaide.edu.au
 2,b123c401.virtua.com.br (177.35.196.1),36.316 ms,28.521 ms,17.269 ms,2020/09/28T18:23:53,www.adelaide.edu.au
 3,bd07605a.virtua.com.br (189.7.96.90),13.038 ms,12.548 ms,14.737 ms,2020/09/28T18:23:53,www.adelaide.edu.au
 4,embratel-t0-1-0-1-4003-uacc04.cas.embratel.net.br (200.213.44.9),21.057 ms,19.230 ms,19.945 ms,2020/09/28T18:23:53,www.adelaide.edu.au
 5,ebt-h0-7-0-3-tcore01.cas.embratel.net.br (200.244.213.103),23.044 ms,23.210 ms,23.946 ms,2020/09/28T18:23:53,www.adelaide.edu.au
 6,ebt-b1191-tcore01.spo.embratel.net.br (200.230.252.130),26.042 ms,23.272 ms,24.065 ms,2020/09/28T18:23:53,www.adelaide.edu.au
 7,ebt-b12-tcore01.spoph.embratel.net.br (200.230.158.29),26.978 ms,27.117 ms,31.765 ms,2020/09/28T18:23:53,www.adelaide.edu.au
 8,ebt-h0-4-0-0-agg01.spoph.embratel.net.br (200.230.131.14),24.164 ms,22.298 ms,22.490 ms,2020/09/28T18:23:53,www.adelaide.edu.au
 9,ideint-saopau-penha-7-tge1-0-0.uninet.net.mx (187.174.64.6),136.663 ms,135.836 ms,134.996 ms,2020/09/28T18:23:53,www.adelaide.edu.au
11,te0-0-0-17.br04.mia02.pccwbtn.net (63.218.113.29),137.014 ms,133.751 ms,136.718 ms,2020/09/28T18:23:53,www.adelaide.edu.au
12,tenge0-3-0-2.br03.lax05.pccwbtn.net (63.223.43.102),209.841 ms,210.817 ms,210.494 ms,2020/09/28T18:23:53,www.adelaide.edu.au
13,tenge0-3-0-2.br03.lax05.pccwbtn.net (63.223.43.102),212.961 ms,207.599 ms,256.053 ms,2020/09/28T18:23:53,www.adelaide.edu.au
15,xe-0-2-1.pe1.alxd.nsw.aarnet.net.au (202.158.194.172),519.388 ms,507.925 ms,588.515 ms,2020/09/28T18:23:53,www.adelaide.edu.au
16,et-3-3-0.pe1.rsby.nsw.aarnet.net.au (113.197.15.156),438.453 ms,613.689 ms,512.505 ms,2020/09/28T18:23:53,www.adelaide.edu.au
17,xe-1-1-0.pe1.eskp.nsw.aarnet.net.au (113.197.15.199),441.432 ms,454.984 ms,430.652 ms,2020/09/28T18:23:53,www.adelaide.edu.au
18,et-5-3-0.pe1.wmlb.vic.aarnet.net.au (113.197.15.9),412.475 ms,610.946 ms,513.187 ms,2020/09/28T18:23:53,www.adelaide.edu.au
19,et-0-3-0.pe1.adel.sa.aarnet.net.au (113.197.15.29),946.215 ms,487.224 ms,414.364 ms,2020/09/28T18:23:53,www.adelaide.edu.au
20,adelaide.vlan244.xe-5-0-4.pe1.adel.sa.aarnet.net.au (138.44.192.93),415.465 ms,416.206 ms,414.840 ms,2020/09/28T18:23:53,www.adelaide.edu.au
21,192.43.227.18,485.624 ms,512.934 ms,714.208 ms,2020/09/28T18:23:53,www.adelaide.edu.au
22,129.127.254.189,516.632 ms,414.558 ms,417.137 ms,2020/09/28T18:23:53,www.adelaide.edu.au
23,129.127.155.145,413.888 ms,413.459 ms,410.913 ms,2020/09/28T18:23:53,www.adelaide.edu.au
24,online-media.adelaide.edu.au (129.127.149.1),412.104 ms,417.422 ms,472.331 ms,2020/09/28T18:23:53,www.adelaide.edu.au
 1,192.168.0.1,2.885 ms,2.970 ms,3.253 ms,2020/09/28T18:24:28,www.adelaide.edu.au
 2,b123c401.virtua.com.br (177.35.196.1),41.348 ms,18.451 ms,38.090 ms,2020/09/28T18:24:28,www.adelaide.edu.au
 3,bd07605a.virtua.com.br (189.7.96.90),14.581 ms,23.446 ms,13.408 ms,2020/09/28T18:24:28,www.adelaide.edu.au
 4,embratel-t0-1-0-1-4003-uacc04.cas.embratel.net.br (200.213.44.9),19.779 ms,21.710 ms,22.896 ms,2020/09/28T18:24:28,www.adelaide.edu.au
 5,ebt-h0-7-0-3-tcore01.cas.embratel.net.br (200.244.213.103),22.630 ms,24.128 ms,23.092 ms,2020/09/28T18:24:28,www.adelaide.edu.au
 6,ebt-b1191-tcore01.spo.embratel.net.br (200.230.252.130),28.435 ms,29.968 ms,31.711 ms,2020/09/28T18:24:28,www.adelaide.edu.au
 7,ebt-b12-tcore01.spoph.embratel.net.br (200.230.158.29),26.994 ms,28.462 ms,31.698 ms,2020/09/28T18:24:28,www.adelaide.edu.au
 8,ebt-h0-4-0-0-agg01.spoph.embratel.net.br (200.230.131.14),20.813 ms,23.440 ms,28.828 ms,2020/09/28T18:24:28,www.adelaide.edu.au
 9,ideint-saopau-penha-7-tge1-0-0.uninet.net.mx (187.174.64.6),139.968 ms,137.318 ms,137.689 ms,2020/09/28T18:24:28,www.adelaide.edu.au
11,te0-0-0-17.br04.mia02.pccwbtn.net (63.218.113.29),135.623 ms,138.546 ms,132.554 ms,2020/09/28T18:24:28,www.adelaide.edu.au
12,tenge0-3-0-2.br03.lax05.pccwbtn.net (63.223.43.102),197.871 ms,199.361 ms,202.865 ms,2020/09/28T18:24:28,www.adelaide.edu.au
13,tenge0-3-0-8.br03.lax05.pccwbtn.net (63.223.43.110),196.593 ms,194.359 ms,195.152 ms,2020/09/28T18:24:28,www.adelaide.edu.au
15,xe-0-2-1.pe1.alxd.nsw.aarnet.net.au (202.158.194.172),396.961 ms,395.070 ms,395.497 ms,2020/09/28T18:24:28,www.adelaide.edu.au
16,et-3-3-0.pe1.rsby.nsw.aarnet.net.au (113.197.15.156),399.154 ms,399.013 ms,397.935 ms,2020/09/28T18:24:28,www.adelaide.edu.au
17,xe-1-1-0.pe1.eskp.nsw.aarnet.net.au (113.197.15.199),393.431 ms,554.953 ms,506.733 ms,2020/09/28T18:24:28,www.adelaide.edu.au
18,et-5-3-0.pe1.wmlb.vic.aarnet.net.au (113.197.15.9),401.826 ms,413.873 ms,399.323 ms,2020/09/28T18:24:28,www.adelaide.edu.au
19,et-0-3-0.pe1.adel.sa.aarnet.net.au (113.197.15.29),395.875 ms,399.169 ms,396.040 ms,2020/09/28T18:24:28,www.adelaide.edu.au
20,adelaide.vlan244.xe-5-0-4.pe1.adel.sa.aarnet.net.au (138.44.192.93),399.122 ms,399.239 ms,398.146 ms,2020/09/28T18:24:28,www.adelaide.edu.au
21,192.43.227.18,400.091 ms,398.693 ms,400.039 ms,2020/09/28T18:24:28,www.adelaide.edu.au
22,129.127.254.189,400.195 ms,397.866 ms,398.328 ms,2020/09/28T18:24:28,www.adelaide.edu.au
23,129.127.155.145,511.253 ms,400.529 ms,404.857 ms,2020/09/28T18:24:28,www.adelaide.edu.au
24,online-media.adelaide.edu.au (129.127.149.1),399.825 ms,403.447 ms,434.257 ms,2020/09/28T18:24:28,www.adelaide.edu.au
 1,192.168.0.1,5.761 ms,3.213 ms,2.616 ms,2020/09/28T18:25:15,www.adelaide.edu.au
 2,b123c401.virtua.com.br (177.35.196.1),32.805 ms,23.886 ms,18.047 ms,2020/09/28T18:25:15,www.adelaide.edu.au
 3,bd07605a.virtua.com.br (189.7.96.90),12.909 ms,15.318 ms,16.048 ms,2020/09/28T18:25:15,www.adelaide.edu.au
 4,embratel-t0-0-0-0-4004-uacc01.bhe.embratel.net.br (189.52.252.133),30.815 ms,33.597 ms,35.448 ms,2020/09/28T18:25:15,www.adelaide.edu.au
 6,ebt-p1-2-4-core01.bhe.embratel.net.br (200.244.24.3),39.244 ms,33.402 ms,36.191 ms,2020/09/28T18:25:15,www.adelaide.edu.au
 7,ebt-b1311-tcore01.rjo.embratel.net.br (200.244.212.130),31.718 ms,31.911 ms,31.557 ms,2020/09/28T18:25:15,www.adelaide.edu.au
 8,ebt-h0-17-1-0-agg03.rjo.embratel.net.br (200.244.165.46),36.159 ms,33.708 ms,31.762 ms,2020/09/28T18:25:15,www.adelaide.edu.au
 9,ideint-riojan-alexandremck-4-tge1-0-0.uninet.net.mx (187.174.64.2),141.571 ms,153.201 ms,139.009 ms,2020/09/28T18:25:15,www.adelaide.edu.au
11,te0-0-0-18.br04.mia02.pccwbtn.net (63.218.113.33),142.238 ms,142.165 ms,182.124 ms,2020/09/28T18:25:15,www.adelaide.edu.au
12,tenge0-3-0-2.br03.lax05.pccwbtn.net (63.223.43.102),199.930 ms,200.467 ms, ,2020/09/28T18:25:15,www.adelaide.edu.au
13,tenge0-3-0-2.br03.lax05.pccwbtn.net (63.223.43.102),206.209 ms,198.793 ms,198.567 ms,2020/09/28T18:25:15,www.adelaide.edu.au
15,xe-0-2-1.pe1.alxd.nsw.aarnet.net.au (202.158.194.172),597.286 ms,400.537 ms,398.222 ms,2020/09/28T18:25:15,www.adelaide.edu.au
16,et-3-3-0.pe1.rsby.nsw.aarnet.net.au (113.197.15.156),626.851 ms,513.619 ms,515.603 ms,2020/09/28T18:25:15,www.adelaide.edu.au
17,xe-1-1-0.pe1.eskp.nsw.aarnet.net.au (113.197.15.199),504.651 ms,514.804 ms,409.742 ms,2020/09/28T18:25:15,www.adelaide.edu.au
18,et-5-3-0.pe1.wmlb.vic.aarnet.net.au (113.197.15.9),509.843 ms,722.243 ms,507.505 ms,2020/09/28T18:25:15,www.adelaide.edu.au
19,et-0-3-0.pe1.adel.sa.aarnet.net.au (113.197.15.29),509.309 ms,511.153 ms,517.093 ms,2020/09/28T18:25:15,www.adelaide.edu.au
20,adelaide.vlan244.xe-5-0-4.pe1.adel.sa.aarnet.net.au (138.44.192.93),508.012 ms,612.222 ms,399.484 ms,2020/09/28T18:25:15,www.adelaide.edu.au
21,192.43.227.18,419.472 ms,513.221 ms,697.554 ms,2020/09/28T18:25:15,www.adelaide.edu.au
22,129.127.254.189,428.800 ms,713.432 ms,402.364 ms,2020/09/28T18:25:15,www.adelaide.edu.au
23,129.127.155.145,400.944 ms,401.001 ms,401.946 ms,2020/09/28T18:25:15,www.adelaide.edu.au
24,online-media.adelaide.edu.au (129.127.149.1),402.285 ms,411.488 ms,406.769 ms,2020/09/28T18:25:15,www.adelaide.edu.au
 1,192.168.0.1,3.182 ms,2.832 ms,5.076 ms,2020/09/28T18:26:06,www.adelaide.edu.au
 2,b123c401.virtua.com.br (177.35.196.1),1512.069 ms,1589.763 ms,1481.183 ms,2020/09/28T18:26:06,www.adelaide.edu.au
 3,bd07605a.virtua.com.br (189.7.96.90),15.477 ms,13.742 ms,12.529 ms,2020/09/28T18:26:06,www.adelaide.edu.au
 4,embratel-t0-0-0-0-4004-uacc01.bhe.embratel.net.br (189.52.252.133),31.222 ms,31.437 ms,31.946 ms,2020/09/28T18:26:06,www.adelaide.edu.au
 6,ebt-p3-2-4-core01.bhe.embratel.net.br (200.244.24.41),40.001 ms,34.349 ms,32.939 ms,2020/09/28T18:26:06,www.adelaide.edu.au
 7,ebt-b1311-tcore01.rjo.embratel.net.br (200.244.212.130),36.954 ms,38.388 ms,32.113 ms,2020/09/28T18:26:06,www.adelaide.edu.au
 8,ebt-h0-12-0-0-agg03.rjo.embratel.net.br (200.244.18.0),34.075 ms,32.901 ms,32.075 ms,2020/09/28T18:26:06,www.adelaide.edu.au
 9,ideint-riojan-alexandremck-4-tge1-0-0.uninet.net.mx (187.174.64.2),144.801 ms,140.036 ms,138.918 ms,2020/09/28T18:26:06,www.adelaide.edu.au
11,te0-0-0-18.br04.mia02.pccwbtn.net (63.218.113.33),152.999 ms,138.668 ms,141.748 ms,2020/09/28T18:26:06,www.adelaide.edu.au
12,tenge0-3-0-2.br03.lax05.pccwbtn.net (63.223.43.102),214.061 ms,213.441 ms,308.566 ms,2020/09/28T18:26:06,www.adelaide.edu.au
13,tenge0-3-0-2.br03.lax05.pccwbtn.net (63.223.43.102),308.260 ms,215.334 ms,215.904 ms,2020/09/28T18:26:06,www.adelaide.edu.au
15,xe-0-2-1.pe1.alxd.nsw.aarnet.net.au (202.158.194.172),501.398 ms,413.166 ms,507.553 ms,2020/09/28T18:26:06,www.adelaide.edu.au
16,et-3-3-0.pe1.rsby.nsw.aarnet.net.au (113.197.15.156),513.539 ms,514.277 ms,416.894 ms,2020/09/28T18:26:06,www.adelaide.edu.au
17,xe-1-1-0.pe1.eskp.nsw.aarnet.net.au (113.197.15.199),424.022 ms,584.782 ms,419.733 ms,2020/09/28T18:26:06,www.adelaide.edu.au
18,et-5-3-0.pe1.wmlb.vic.aarnet.net.au (113.197.15.9),706.393 ms,511.505 ms,515.430 ms,2020/09/28T18:26:06,www.adelaide.edu.au
19,et-0-3-0.pe1.adel.sa.aarnet.net.au (113.197.15.29),510.866 ms,720.926 ms,416.637 ms,2020/09/28T18:26:06,www.adelaide.edu.au
20,adelaide.vlan244.xe-5-0-4.pe1.adel.sa.aarnet.net.au (138.44.192.93),415.141 ms,491.344 ms,618.886 ms,2020/09/28T18:26:06,www.adelaide.edu.au
21,192.43.227.18,510.836 ms,584.210 ms,614.620 ms,2020/09/28T18:26:06,www.adelaide.edu.au
22,129.127.254.189,515.583 ms,514.608 ms,490.123 ms,2020/09/28T18:26:06,www.adelaide.edu.au
23,129.127.155.145,470.055 ms,421.989 ms,555.800 ms,2020/09/28T18:26:06,www.adelaide.edu.au
24,online-media.adelaide.edu.au (129.127.149.1),423.347 ms,436.476 ms,422.003 ms,2020/09/28T18:26:06,www.adelaide.edu.au
 1,192.168.0.1,13.014 ms,4.044 ms,2.883 ms,2020/09/28T18:26:40,www.adelaide.edu.au
 2,b123c401.virtua.com.br (177.35.196.1),28.903 ms,28.587 ms,22.015 ms,2020/09/28T18:26:40,www.adelaide.edu.au
 3,bd07605a.virtua.com.br (189.7.96.90),12.709 ms,17.520 ms,14.048 ms,2020/09/28T18:26:40,www.adelaide.edu.au
 4,embratel-t0-1-0-1-4003-uacc04.cas.embratel.net.br (200.213.44.9),22.121 ms,21.306 ms,22.768 ms,2020/09/28T18:26:40,www.adelaide.edu.au
 5,ebt-h0-7-0-3-tcore01.cas.embratel.net.br (200.244.213.103),28.930 ms,23.691 ms,23.870 ms,2020/09/28T18:26:40,www.adelaide.edu.au
 6,ebt-b1191-tcore01.spo.embratel.net.br (200.230.252.130),25.633 ms,30.554 ms,24.937 ms,2020/09/28T18:26:40,www.adelaide.edu.au
 7,ebt-b12-tcore01.spoph.embratel.net.br (200.230.158.29),28.626 ms,31.437 ms,24.254 ms,2020/09/28T18:26:40,www.adelaide.edu.au
 8,ebt-h0-4-0-0-agg01.spoph.embratel.net.br (200.230.131.14),22.109 ms,22.201 ms,23.065 ms,2020/09/28T18:26:40,www.adelaide.edu.au
 9,ideint-saopau-penha-7-tge1-0-0.uninet.net.mx (187.174.64.6),137.160 ms,142.994 ms,136.316 ms,2020/09/28T18:26:40,www.adelaide.edu.au
11,te0-0-0-17.br04.mia02.pccwbtn.net (63.218.113.29),138.371 ms,137.753 ms,133.232 ms,2020/09/28T18:26:40,www.adelaide.edu.au
12,tenge0-3-0-2.br03.lax05.pccwbtn.net (63.223.43.102),196.327 ms,197.836 ms,198.016 ms,2020/09/28T18:26:40,www.adelaide.edu.au
13,tenge0-3-0-2.br03.lax05.pccwbtn.net (63.223.43.102),193.056 ms,203.521 ms,193.648 ms,2020/09/28T18:26:40,www.adelaide.edu.au
15,xe-0-2-1.pe1.alxd.nsw.aarnet.net.au (202.158.194.172),564.360 ms,411.536 ms,409.403 ms,2020/09/28T18:26:40,www.adelaide.edu.au
16,et-3-3-0.pe1.rsby.nsw.aarnet.net.au (113.197.15.156),399.307 ms,397.218 ms,429.195 ms,2020/09/28T18:26:40,www.adelaide.edu.au
17,xe-1-1-0.pe1.eskp.nsw.aarnet.net.au (113.197.15.199),391.736 ms,396.379 ms,442.194 ms,2020/09/28T18:26:40,www.adelaide.edu.au
18,et-5-3-0.pe1.wmlb.vic.aarnet.net.au (113.197.15.9),399.968 ms,523.297 ms,509.389 ms,2020/09/28T18:26:40,www.adelaide.edu.au
19,et-0-3-0.pe1.adel.sa.aarnet.net.au (113.197.15.29),400.616 ms,401.280 ms,398.043 ms,2020/09/28T18:26:40,www.adelaide.edu.au
20,adelaide.vlan244.xe-5-0-4.pe1.adel.sa.aarnet.net.au (138.44.192.93),437.313 ms,500.013 ms,725.549 ms,2020/09/28T18:26:40,www.adelaide.edu.au
21,192.43.227.18,412.188 ms,511.335 ms,511.918 ms,2020/09/28T18:26:40,www.adelaide.edu.au
22,129.127.254.189,509.866 ms,407.895 ms,395.039 ms,2020/09/28T18:26:40,www.adelaide.edu.au
23,129.127.155.145,427.469 ms,613.404 ms,409.939 ms,2020/09/28T18:26:40,www.adelaide.edu.au
24,online-media.adelaide.edu.au (129.127.149.1),513.134 ms,509.448 ms,464.622 ms,2020/09/28T18:26:40,www.adelaide.edu.au
 1,192.168.0.1,4.834 ms,10.873 ms,2.949 ms,2020/09/28T18:27:25,www.adelaide.edu.au
 2,b123c401.virtua.com.br (177.35.196.1),40.809 ms,25.310 ms,33.292 ms,2020/09/28T18:27:25,www.adelaide.edu.au
 3,bd07605a.virtua.com.br (189.7.96.90),13.590 ms,12.372 ms,13.918 ms,2020/09/28T18:27:25,www.adelaide.edu.au
 4,embratel-t0-0-0-0-4004-uacc01.bhe.embratel.net.br (189.52.252.133),36.090 ms,30.259 ms,31.893 ms,2020/09/28T18:27:25,www.adelaide.edu.au
 6,ebt-p3-2-4-core01.bhe.embratel.net.br (200.244.24.41),40.059 ms,37.382 ms,33.930 ms,2020/09/28T18:27:25,www.adelaide.edu.au
 7,ebt-b1311-tcore01.rjo.embratel.net.br (200.244.212.130),35.937 ms,39.383 ms,31.810 ms,2020/09/28T18:27:25,www.adelaide.edu.au
 8,ebt-h0-3-1-0-agg03.rjo.embratel.net.br (200.244.18.60),32.224 ms,32.136 ms,33.902 ms,2020/09/28T18:27:25,www.adelaide.edu.au
 9,ideint-riojan-alexandremck-4-tge1-0-0.uninet.net.mx (187.174.64.2),140.999 ms,141.681 ms,140.733 ms,2020/09/28T18:27:25,www.adelaide.edu.au
11,te0-0-0-18.br04.mia02.pccwbtn.net (63.218.113.33),140.027 ms,139.502 ms,138.850 ms,2020/09/28T18:27:25,www.adelaide.edu.au
12,tenge0-3-0-2.br03.lax05.pccwbtn.net (63.223.43.102),200.260 ms,198.139 ms,206.184 ms,2020/09/28T18:27:25,www.adelaide.edu.au
13,tenge0-3-0-3.br03.lax05.pccwbtn.net (63.223.43.106),199.339 ms,195.046 ms,196.531 ms,2020/09/28T18:27:25,www.adelaide.edu.au
15,xe-0-2-1.pe1.alxd.nsw.aarnet.net.au (202.158.194.172),403.194 ms,489.759 ms,401.328 ms,2020/09/28T18:27:25,www.adelaide.edu.au
16,et-3-3-0.pe1.rsby.nsw.aarnet.net.au (113.197.15.156),413.882 ms,400.551 ms,420.872 ms,2020/09/28T18:27:25,www.adelaide.edu.au
17,xe-1-1-0.pe1.eskp.nsw.aarnet.net.au (113.197.15.199),511.857 ms,509.484 ms,399.141 ms,2020/09/28T18:27:25,www.adelaide.edu.au
18,et-5-3-0.pe1.wmlb.vic.aarnet.net.au (113.197.15.9),403.442 ms,399.178 ms,438.565 ms,2020/09/28T18:27:25,www.adelaide.edu.au
19,et-0-3-0.pe1.adel.sa.aarnet.net.au (113.197.15.29),510.838 ms,509.441 ms,512.265 ms,2020/09/28T18:27:25,www.adelaide.edu.au
20,adelaide.vlan244.xe-5-0-4.pe1.adel.sa.aarnet.net.au (138.44.192.93),401.994 ms,623.605 ms,716.131 ms,2020/09/28T18:27:25,www.adelaide.edu.au
21,192.43.227.18,512.284 ms,482.164 ms,404.870 ms,2020/09/28T18:27:25,www.adelaide.edu.au
22,129.127.254.189,615.290 ms,513.425 ms,509.391 ms,2020/09/28T18:27:25,www.adelaide.edu.au
23,129.127.155.145,515.369 ms,509.031 ms,399.094 ms,2020/09/28T18:27:25,www.adelaide.edu.au
